日期,标题,发文机关,机关层级,主题分类,发文字号,所属公报号码,影响行业,情感倾向,情感置信度
2024/4/17,工业和信息化部办公厅 住房和城乡建设部办公厅 农业农村部办公厅 商务部办公厅 国家市场监督管理总局办公厅 国家广播电视总局办公厅关于全面开展绿色建材下乡活动的通知,工业和信息化部办公厅 住房和城乡建设部办公厅 农业农村部办公厅 商务部办公厅 国家市场监督管理总局办公厅 国家广播电视总局办公厅,国务院部门,城乡建设、环境保护&城乡建设（含住房）,工信厅联原函〔2024〕21号,,半导体与信息技术,中性,0.7
2024/4/3,工业和信息化部办公厅关于做好2024年工业和信息化质量工作的通知,工业和信息化部办公厅,国务院部门,工业、交通&其他,工信厅科函〔2024〕113号,,化工,正面,0.85
2024/4/3,工业和信息化部办公厅关于做好2024年工业和信息化质量工作的通知,工业和信息化部办公厅,国务院部门,工业、交通&其他,工信厅科函〔2024〕113号,,传统能源,中性,0.7
2024/4/3,工业和信息化部办公厅关于做好2024年工业和信息化质量工作的通知,工业和信息化部办公厅,国务院部门,工业、交通&其他,工信厅科函〔2024〕113号,,金融,正面,0.85
2024/4/3,工业和信息化部办公厅关于做好2024年工业和信息化质量工作的通知,工业和信息化部办公厅,国务院部门,工业、交通&其他,工信厅科函〔2024〕113号,,医药,正面,0.75
2024/4/3,工业和信息化部办公厅关于做好2024年工业和信息化质量工作的通知,工业和信息化部办公厅,国务院部门,工业、交通&其他,工信厅科函〔2024〕113号,,消费,正面,0.85
2024/4/3,工业和信息化部办公厅关于做好2024年工业和信息化质量工作的通知,工业和信息化部办公厅,国务院部门,工业、交通&其他,工信厅科函〔2024〕113号,,房地产,中性,0.7
2024/4/3,工业和信息化部办公厅关于做好2024年工业和信息化质量工作的通知,工业和信息化部办公厅,国务院部门,工业、交通&其他,工信厅科函〔2024〕113号,,电动车新能源,正面,0.85
2024/4/3,工业和信息化部办公厅关于做好2024年工业和信息化质量工作的通知,工业和信息化部办公厅,国务院部门,工业、交通&其他,工信厅科函〔2024〕113号,,高端装备,正面,0.85
2024/4/3,工业和信息化部办公厅关于做好2024年工业和信息化质量工作的通知,工业和信息化部办公厅,国务院部门,工业、交通&其他,工信厅科函〔2024〕113号,,旅游,中性,0.7
2024/4/3,工业和信息化部办公厅关于做好2024年工业和信息化质量工作的通知,工业和信息化部办公厅,国务院部门,工业、交通&其他,工信厅科函〔2024〕113号,,半导体与信息技术,正面,0.85
2024/4/11,工业和信息化部办公厅关于开展2024年度5G轻量化（RedCap）贯通行动的通知,工业和信息化部办公厅,国务院部门,工业、交通&信息产业（含电信）,工信厅通信函〔2024〕133号,,化工,正面,0.85
2024/4/11,工业和信息化部办公厅关于开展2024年度5G轻量化（RedCap）贯通行动的通知,工业和信息化部办公厅,国务院部门,工业、交通&信息产业（含电信）,工信厅通信函〔2024〕133号,,传统能源,中性,0.75
2024/4/11,工业和信息化部办公厅关于开展2024年度5G轻量化（RedCap）贯通行动的通知,工业和信息化部办公厅,国务院部门,工业、交通&信息产业（含电信）,工信厅通信函〔2024〕133号,,金融,正面,0.85
2024/4/11,工业和信息化部办公厅关于开展2024年度5G轻量化（RedCap）贯通行动的通知,工业和信息化部办公厅,国务院部门,工业、交通&信息产业（含电信）,工信厅通信函〔2024〕133号,,医药,正面,0.75
2024/4/11,工业和信息化部办公厅关于开展2024年度5G轻量化（RedCap）贯通行动的通知,工业和信息化部办公厅,国务院部门,工业、交通&信息产业（含电信）,工信厅通信函〔2024〕133号,,消费,正面,0.85
2024/4/11,工业和信息化部办公厅关于开展2024年度5G轻量化（RedCap）贯通行动的通知,工业和信息化部办公厅,国务院部门,工业、交通&信息产业（含电信）,工信厅通信函〔2024〕133号,,房地产,中性,0.7
2024/4/11,工业和信息化部办公厅关于开展2024年度5G轻量化（RedCap）贯通行动的通知,工业和信息化部办公厅,国务院部门,工业、交通&信息产业（含电信）,工信厅通信函〔2024〕133号,,电动车新能源,正面,0.85
2024/4/11,工业和信息化部办公厅关于开展2024年度5G轻量化（RedCap）贯通行动的通知,工业和信息化部办公厅,国务院部门,工业、交通&信息产业（含电信）,工信厅通信函〔2024〕133号,,高端装备,正面,0.85
2024/4/11,工业和信息化部办公厅关于开展2024年度5G轻量化（RedCap）贯通行动的通知,工业和信息化部办公厅,国务院部门,工业、交通&信息产业（含电信）,工信厅通信函〔2024〕133号,,旅游,正面,0.85
2024/4/11,工业和信息化部办公厅关于开展2024年度5G轻量化（RedCap）贯通行动的通知,工业和信息化部办公厅,国务院部门,工业、交通&信息产业（含电信）,工信厅通信函〔2024〕133号,,半导体与信息技术,正面,0.85
2024/4/17,工业和信息化部办公厅关于开展第六批专精特新“小巨人”企业培育和第三批专精特新“小巨人”企业复核工作的通知,工业和信息化部办公厅,国务院部门,工业、交通&其他,工信厅企业函〔2024〕142号,,化工,正面,0.75
2024/4/17,工业和信息化部办公厅关于开展第六批专精特新“小巨人”企业培育和第三批专精特新“小巨人”企业复核工作的通知,工业和信息化部办公厅,国务院部门,工业、交通&其他,工信厅企业函〔2024〕142号,,传统能源,中性,0.75
2024/4/17,工业和信息化部办公厅关于开展第六批专精特新“小巨人”企业培育和第三批专精特新“小巨人”企业复核工作的通知,工业和信息化部办公厅,国务院部门,工业、交通&其他,工信厅企业函〔2024〕142号,,金融,正面,0.85
2024/4/17,工业和信息化部办公厅关于开展第六批专精特新“小巨人”企业培育和第三批专精特新“小巨人”企业复核工作的通知,工业和信息化部办公厅,国务院部门,工业、交通&其他,工信厅企业函〔2024〕142号,,医药,正面,0.75
2024/4/17,工业和信息化部办公厅关于开展第六批专精特新“小巨人”企业培育和第三批专精特新“小巨人”企业复核工作的通知,工业和信息化部办公厅,国务院部门,工业、交通&其他,工信厅企业函〔2024〕142号,,消费,正面,0.85
2024/4/17,工业和信息化部办公厅关于开展第六批专精特新“小巨人”企业培育和第三批专精特新“小巨人”企业复核工作的通知,工业和信息化部办公厅,国务院部门,工业、交通&其他,工信厅企业函〔2024〕142号,,房地产,中性,0.7
2024/4/17,工业和信息化部办公厅关于开展第六批专精特新“小巨人”企业培育和第三批专精特新“小巨人”企业复核工作的通知,工业和信息化部办公厅,国务院部门,工业、交通&其他,工信厅企业函〔2024〕142号,,电动车新能源,正面,0.75
2024/4/17,工业和信息化部办公厅关于开展第六批专精特新“小巨人”企业培育和第三批专精特新“小巨人”企业复核工作的通知,工业和信息化部办公厅,国务院部门,工业、交通&其他,工信厅企业函〔2024〕142号,,高端装备,正面,0.85
2024/4/17,工业和信息化部办公厅关于开展第六批专精特新“小巨人”企业培育和第三批专精特新“小巨人”企业复核工作的通知,工业和信息化部办公厅,国务院部门,工业、交通&其他,工信厅企业函〔2024〕142号,,旅游,中性,0.7
2024/4/17,工业和信息化部办公厅关于开展第六批专精特新“小巨人”企业培育和第三批专精特新“小巨人”企业复核工作的通知,工业和信息化部办公厅,国务院部门,工业、交通&其他,工信厅企业函〔2024〕142号,,半导体与信息技术,正面,0.85
2024/4/7,市场监管总局关于印发《市场监督管理行政执法电子数据取证暂行规定》的通知,市场监管总局,国务院部门,市场监管、安全生产监管&其他,国市监稽规〔2024〕4号,,化工,中性,0.7
2024/4/7,市场监管总局关于印发《市场监督管理行政执法电子数据取证暂行规定》的通知,市场监管总局,国务院部门,市场监管、安全生产监管&其他,国市监稽规〔2024〕4号,,传统能源,中性,0.7
2024/4/7,市场监管总局关于印发《市场监督管理行政执法电子数据取证暂行规定》的通知,市场监管总局,国务院部门,市场监管、安全生产监管&其他,国市监稽规〔2024〕4号,,金融,中性,0.7
2024/4/7,市场监管总局关于印发《市场监督管理行政执法电子数据取证暂行规定》的通知,市场监管总局,国务院部门,市场监管、安全生产监管&其他,国市监稽规〔2024〕4号,,医药,正面,0.75
2024/4/7,市场监管总局关于印发《市场监督管理行政执法电子数据取证暂行规定》的通知,市场监管总局,国务院部门,市场监管、安全生产监管&其他,国市监稽规〔2024〕4号,,消费,中性,0.75
2024/4/7,市场监管总局关于印发《市场监督管理行政执法电子数据取证暂行规定》的通知,市场监管总局,国务院部门,市场监管、安全生产监管&其他,国市监稽规〔2024〕4号,,房地产,中性,0.7
2024/4/7,市场监管总局关于印发《市场监督管理行政执法电子数据取证暂行规定》的通知,市场监管总局,国务院部门,市场监管、安全生产监管&其他,国市监稽规〔2024〕4号,,电动车新能源,中性,0.7
2024/4/7,市场监管总局关于印发《市场监督管理行政执法电子数据取证暂行规定》的通知,市场监管总局,国务院部门,市场监管、安全生产监管&其他,国市监稽规〔2024〕4号,,高端装备,中性,0.7
2024/4/7,市场监管总局关于印发《市场监督管理行政执法电子数据取证暂行规定》的通知,市场监管总局,国务院部门,市场监管、安全生产监管&其他,国市监稽规〔2024〕4号,,旅游,中性,0.7
2024/4/7,市场监管总局关于印发《市场监督管理行政执法电子数据取证暂行规定》的通知,市场监管总局,国务院部门,市场监管、安全生产监管&其他,国市监稽规〔2024〕4号,,半导体与信息技术,中性,0.7
